Fin_year,Stop_ID,Stop_name,Stop_lat,Stop_long,Pax_annual,Pax_weekday,Pax_norm_weekday,Pax_sch_hol_weekday,Pax_Saturday,Pax_Sunday,Pax_pre_AM_peak,Pax_AM_peak,Pax_interpeak,Pax_PM_peak,Pax_PM_late,Bike_Path_Dist_m,total_safe_bike_path_meters,Pax_annual_norm,Pax_AM_peak_norm,Bike_Path_Dist_m_norm,Train_Line
FY24-25,19904,Glenferrie,-37.82146682,145.0364388,1978650,6800,7300,4900,2500,1900,100,1050,2000,3450,650,76.01540662299614,1479.168866876335,0.10066579049249139,0.2631578947368421,0.026444820714840042,Lilydale Line
FY24-25,19905,Hawthorn,-37.82182601,145.0228987,531400,1750,1850,1400,850,650,50,700,350,700,50,33.09903881753213,6401.43684421256,0.02694235588972431,0.17105263157894737,0.011429706741130323,Alamein Line
FY24-25,19905,Hawthorn,-37.82182601,145.0228987,531400,1750,1850,1400,850,650,50,700,350,700,50,33.09903881753213,6401.43684421256,0.02694235588972431,0.17105263157894737,0.011429706741130323,Belgrave Line
FY24-25,19905,Hawthorn,-37.82182601,145.0228987,531400,1750,1850,1400,850,650,50,700,350,700,50,33.09903881753213,6401.43684421256,0.02694235588972431,0.17105263157894737,0.011429706741130323,Lilydale Line
FY24-25,19906,Burnley,-37.82756022,145.0075551,881250,2950,3100,2400,1450,900,50,700,500,1650,150,160.3408436061755,5179.31838084539,0.04476384049554781,0.17105263157894737,0.05594769134277121,Alamein Line
FY24-25,19906,Burnley,-37.82756022,145.0075551,881250,2950,3100,2400,1450,900,50,700,500,1650,150,160.3408436061755,5179.31838084539,0.04476384049554781,0.17105263157894737,0.05594769134277121,Belgrave Line
FY24-25,19906,Burnley,-37.82756022,145.0075551,881250,2950,3100,2400,1450,900,50,700,500,1650,150,160.3408436061755,5179.31838084539,0.04476384049554781,0.17105263157894737,0.05594769134277121,Glen Waverly Line
FY24-25,19906,Burnley,-37.82756022,145.0075551,881250,2950,3100,2400,1450,900,50,700,500,1650,150,160.3408436061755,5179.31838084539,0.04476384049554781,0.17105263157894737,0.05594769134277121,Lilydale Line
FY24-25,19907,East Richmond,-37.82639995,144.9970657,575900,2050,2200,1600,600,300,50,300,300,1450,150,44.8288691117122,1715.3576976532288,0.029209201866454756,0.06578947368421052,0.015533612727716703,Alamein Line
FY24-25,19907,East Richmond,-37.82639995,144.9970657,575900,2050,2200,1600,600,300,50,300,300,1450,150,44.8288691117122,1715.3576976532288,0.029209201866454756,0.06578947368421052,0.015533612727716703,Belgrave Line
FY24-25,19907,East Richmond,-37.82639995,144.9970657,575900,2050,2200,1600,600,300,50,300,300,1450,150,44.8288691117122,1715.3576976532288,0.029209201866454756,0.06578947368421052,0.015533612727716703,Glen Waverly Line
FY24-25,19907,East Richmond,-37.82639995,144.9970657,575900,2050,2200,1600,600,300,50,300,300,1450,150,44.8288691117122,1715.3576976532288,0.029209201866454756,0.06578947368421052,0.015533612727716703,Lilydale Line
FY24-25,19908,Richmond,-37.82407446,144.9901643,3712750,9850,9600,10700,13000,8850,150,900,1350,4400,2800,74.43096891869807,10585.741221048656,0.18900146708234,0.2236842105263158,0.02589047481068248,Pakenham Line
FY24-25,19908,Richmond,-37.82407446,144.9901643,3712750,9850,9600,10700,13000,8850,150,900,1350,4400,2800,74.43096891869807,10585.741221048656,0.18900146708234,0.2236842105263158,0.02589047481068248,Frankston Line
FY24-25,19908,Richmond,-37.82407446,144.9901643,3712750,9850,9600,10700,13000,8850,150,900,1350,4400,2800,74.43096891869807,10585.741221048656,0.18900146708234,0.2236842105263158,0.02589047481068248,Sandringham Line
FY24-25,19908,Richmond,-37.82407446,144.9901643,3712750,9850,9600,10700,13000,8850,150,900,1350,4400,2800,74.43096891869807,10585.741221048656,0.18900146708234,0.2236842105263158,0.02589047481068248,Alamein Line
FY24-25,19908,Richmond,-37.82407446,144.9901643,3712750,9850,9600,10700,13000,8850,150,900,1350,4400,2800,74.43096891869807,10585.741221048656,0.18900146708234,0.2236842105263158,0.02589047481068248,Belgrave Line
FY24-25,19908,Richmond,-37.82407446,144.9901643,3712750,9850,9600,10700,13000,8850,150,900,1350,4400,2800,74.43096891869807,10585.741221048656,0.18900146708234,0.2236842105263158,0.02589047481068248,Glen Waverly Line
FY24-25,19908,Richmond,-37.82407446,144.9901643,3712750,9850,9600,10700,13000,8850,150,900,1350,4400,2800,74.43096891869807,10585.741221048656,0.18900146708234,0.2236842105263158,0.02589047481068248,Lilydale Line
FY24-25,19909,Heyington,-37.83467244,145.0226353,189500,650,800,250,200,100,50,150,150,450,50,109.14981758381099,4747.646152989331,0.00952584713817063,0.02631578947368421,0.03803752956857088,Glen Waverly Line
FY24-25,19910,Kooyong,-37.83992894,145.0335516,233000,750,800,500,450,350,50,250,200,300,50,89.77657320380399,6577.392433841046,0.011741752755873424,0.05263157894736842,0.03125942864155578,Glen Waverly Line
FY24-25,19911,Tooronga,-37.84936553,145.0417337,453150,1500,1550,1100,800,550,50,650,250,550,50,96.95882843143278,3325.645964559621,0.022956272795810664,0.15789473684210525,0.0337722783151339,Glen Waverly Line
FY24-25,19912,Gardiner,-37.85327908,145.0516547,399400,1200,1250,1000,1050,750,50,650,250,250,50,103.59746782781566,3326.31994301522,0.020218228498074454,0.15789473684210525,0.03609493356915932,Glen Waverly Line
FY24-25,19913,Springvale,-37.94950878,145.1534518,1429400,4300,4500,3750,3300,2650,300,1200,1300,1350,350,1.2822224568938023,3333.1037631262348,0.07268679829655439,0.3026315789473684,2.97983616258774e-4,Cranbourne Line
FY24-25,19913,Springvale,-37.94950878,145.1534518,1429400,4300,4500,3750,3300,2650,300,1200,1300,1350,350,1.2822224568938023,3333.1037631262348,0.07268679829655439,0.3026315789473684,2.97983616258774e-4,Pakenham Line
FY24-25,19913,Springvale,-37.94950878,145.1534518,1429400,4300,4500,3750,3300,2650,300,1200,1300,1350,350,1.2822224568938023,3333.1037631262348,0.07268679829655439,0.3026315789473684,2.97983616258774e-4,Sunbury Line
FY24-25,19914,Westall,-37.93849121,145.1388326,634250,1950,1950,1900,1450,1050,150,750,450,500,100,18.510658251872822,2794.6999988456737,0.03218157181571816,0.18421052631578946,0.006325682144311159,Cranbourne Line
FY24-25,19914,Westall,-37.93849121,145.1388326,634250,1950,1950,1900,1450,1050,150,750,450,500,100,18.510658251872822,2794.6999988456737,0.03218157181571816,0.18421052631578946,0.006325682144311159,Pakenham Line
FY24-25,19914,Westall,-37.93849121,145.1388326,634250,1950,1950,1900,1450,1050,150,750,450,500,100,18.510658251872822,2794.6999988456737,0.03218157181571816,0.18421052631578946,0.006325682144311159,Sunbury Line
FY24-25,19915,Clayton,-37.92468255,145.1205344,1514000,4750,4950,4050,3050,2350,350,1350,1300,1500,450,6.638169360400201,2152.334716893474,0.07699635267029362,0.34210526315789475,0.002171864312729255,Cranbourne Line
FY24-25,19915,Clayton,-37.92468255,145.1205344,1514000,4750,4950,4050,3050,2350,350,1350,1300,1500,450,6.638169360400201,2152.334716893474,0.07699635267029362,0.34210526315789475,0.002171864312729255,Pakenham Line
FY24-25,19915,Clayton,-37.92468255,145.1205344,1514000,4750,4950,4050,3050,2350,350,1350,1300,1500,450,6.638169360400201,2152.334716893474,0.07699635267029362,0.34210526315789475,0.002171864312729255,Sunbury Line
FY24-25,19916,Huntingdale,-37.91101734,145.1023643,1590050,5650,6200,3650,1500,1050,200,1400,1500,2550,550,17.295374881220848,2199.5645135497557,0.08087036697434644,0.35526315789473684,0.005900491960383938,Cranbourne Line
FY24-25,19916,Huntingdale,-37.91101734,145.1023643,1590050,5650,6200,3650,1500,1050,200,1400,1500,2550,550,17.295374881220848,2199.5645135497557,0.08087036697434644,0.35526315789473684,0.005900491960383938,Pakenham Line
FY24-25,19916,Huntingdale,-37.91101734,145.1023643,1590050,5650,6200,3650,1500,1050,200,1400,1500,2550,550,17.295374881220848,2199.5645135497557,0.08087036697434644,0.35526315789473684,0.005900491960383938,Sunbury Line
FY24-25,19917,Oakleigh,-37.90037214,145.0883079,1624200,5150,5400,4350,3150,2250,250,1500,1300,1950,400,19.58699396528131,2100.213255711936,0.0826099802351407,0.3815789473684211,0.006702258826756894,Cranbourne Line
FY24-25,19917,Oakleigh,-37.90037214,145.0883079,1624200,5150,5400,4350,3150,2250,250,1500,1300,1950,400,19.58699396528131,2100.213255711936,0.0826099802351407,0.3815789473684211,0.006702258826756894,Pakenham Line
FY24-25,19917,Oakleigh,-37.90037214,145.0883079,1624200,5150,5400,4350,3150,2250,250,1500,1300,1950,400,19.58699396528131,2100.213255711936,0.0826099802351407,0.3815789473684211,0.006702258826756894,Sunbury Line
FY24-25,19918,Hughesdale,-37.89488129,145.0776351,555350,1800,1900,1400,1050,750,100,800,400,450,100,12.446913920065711,3381.1981711823337,0.02816237748843654,0.19736842105263158,0.004204164949234645,Cranbourne Line
FY24-25,19918,Hughesdale,-37.89488129,145.0776351,555350,1800,1900,1400,1050,750,100,800,400,450,100,12.446913920065711,3381.1981711823337,0.02816237748843654,0.19736842105263158,0.004204164949234645,Pakenham Line
FY24-25,19918,Hughesdale,-37.89488129,145.0776351,555350,1800,1900,1400,1050,750,100,800,400,450,100,12.446913920065711,3381.1981711823337,0.02816237748843654,0.19736842105263158,0.004204164949234645,Sunbury Line
FY24-25,19919,Murrumbeena,-37.89019832,145.0673749,712400,2350,2500,1900,1200,850,150,1300,500,400,100,18.453515707488187,3327.6307233587736,0.03616256087372904,0.32894736842105265,0.006305689729748671,Cranbourne Line
FY24-25,19919,Murrumbeena,-37.89019832,145.0673749,712400,2350,2500,1900,1200,850,150,1300,500,400,100,18.453515707488187,3327.6307233587736,0.03616256087372904,0.32894736842105265,0.006305689729748671,Pakenham Line
FY24-25,19919,Murrumbeena,-37.89019832,145.0673749,712400,2350,2500,1900,1200,850,150,1300,500,400,100,18.453515707488187,3327.6307233587736,0.03616256087372904,0.32894736842105265,0.006305689729748671,Sunbury Line
FY24-25,19920,Carnegie,-37.88624148,145.0585751,1015400,3250,3400,2650,2000,1450,150,1450,800,700,250,15.577904145764343,1750.005335137566,0.05159748965910712,0.3684210526315789,0.005299601900062776,Cranbourne Line
FY24-25,19920,Carnegie,-37.88624148,145.0585751,1015400,3250,3400,2650,2000,1450,150,1450,800,700,250,15.577904145764343,1750.005335137566,0.05159748965910712,0.3684210526315789,0.005299601900062776,Pakenham Line
FY24-25,19920,Carnegie,-37.88624148,145.0585751,1015400,3250,3400,2650,2000,1450,150,1450,800,700,250,15.577904145764343,1750.005335137566,0.05159748965910712,0.3684210526315789,0.005299601900062776,Sunbury Line
FY24-25,19921,Werribee,-37.89937805,144.661118,1049600,3550,3650,3050,1450,1100,600,1650,850,500,100,37.58059591326118,9987.372232318337,0.053339649937852764,0.42105263157894735,0.012997665401497006,Werribee Line
FY24-25,19922,Hoppers Crossing,-37.88327618,144.7009549,925850,3150,3300,2550,1250,900,500,1500,700,600,50,31.19711272739636,4335.683188991059,0.047035780508181024,0.3815789473684211,0.010764281439007602,Werribee Line
FY24-25,19923,Laverton,-37.86369404,144.7726167,892250,3000,3100,2650,1250,900,350,1600,650,450,50,52.39954048981243,4802.15362486419,0.045324184444851964,0.40789473684210525,0.01818235723738614,Werribee Line
FY24-25,19924,Aircraft,-37.86660595,144.7608094,248850,800,850,700,450,300,150,350,150,150,50,50.50362468058412,5274.125815620533,0.012549157446461682,0.07894736842105263,0.017519034747254605,Werribee Line
FY24-25,19925,Westona,-37.86516348,144.8134936,229400,750,800,550,400,250,100,300,150,250,50,251.06390752827542,0,0.011558367463373883,0.06578947368421052,0.08768889439633085,Werribee Line
FY24-25,19926,Altona,-37.8671476,144.8296447,263300,800,800,750,650,500,50,300,200,200,50,63.349844732986206,3094.2324830010702,0.013285245634411231,0.06578947368421052,0.022013531091691626,Werribee Line
FY24-25,19927,Seaholme,-37.86784231,144.8409577,93100,300,300,250,200,150,50,150,50,50,50,201.74513034090475,3535.278518717453,0.004615196527905129,0.02631578947368421,0.07043377476763563,Werribee Line
FY24-25,19928,Westgarth,-37.7806207,144.9992332,201950,650,650,550,450,300,50,300,150,150,50,22.810032721163747,8083.84385056477,0.010160054608064878,0.06578947368421052,0.007829900720419128,Hurstbridge Line
FY24-25,19929,Dennis,-37.77918729,145.0082416,260800,850,900,700,450,300,50,550,150,150,50,18.555282375863104,4951.68966295767,0.013157894736842105,0.13157894736842105,0.006341294749523423,Hurstbridge Line
FY24-25,19930,Fairfield,-37.77917126,145.0169053,437700,1350,1400,1200,900,650,50,700,300,300,50,28.03339488885023,2677.9020739278662,0.022169244248833465,0.17105263157894737,0.00965739410544391,Hurstbridge Line
FY24-25,19931,Alphington,-37.77839363,145.0312549,249100,800,850,650,450,300,50,450,150,200,50,37.17704678761708,5396.065670839853,0.012561892536218595,0.10526315789473684,0.012856476003945854,Hurstbridge Line
FY24-25,19932,Darebin,-37.77496341,145.038476,112450,350,400,250,200,150,50,200,100,100,50,303.26814524338806,3634.512230163589,0.005600892475090165,0.039473684210526314,0.10595354770427583,Hurstbridge Line
FY24-25,19933,Ivanhoe,-37.76889674,145.0454252,617600,2000,2150,1550,1150,750,200,1000,350,500,50,74.48816956184878,1372.480888502117,0.031333414837907775,0.25,0.02591048755221202,Hurstbridge Line
FY24-25,19934,Eaglemont,-37.76358553,145.0539427,126500,400,450,300,250,150,50,250,100,50,50,82.86317132054928,0,0.006316604519428653,0.05263157894736842,0.028840642464364137,Hurstbridge Line
FY24-25,19935,Heidelberg,-37.75707293,145.0606855,822300,2700,3000,1650,1350,950,200,1200,600,900,100,7.64827951025594,0,0.04176090633086782,0.3026315789473684,0.002525270712237135,Hurstbridge Line
FY24-25,19936,Rosanna,-37.7428786,145.0661403,432900,1400,1350,1550,750,500,150,750,250,150,50,24.23728435412015,2875.0482790690644,0.021924730525500744,0.18421052631578946,0.008329252064296725,Hurstbridge Line
FY24-25,19937,Moorabbin,-37.93435329,145.0367383,520000,1650,1700,1350,1100,750,100,600,450,500,100,310.23322041673333,534.6712271191427,0.026361635796809096,0.14473684210526316,0.10839041277257083,Frankston Line
FY24-25,19938,Patterson,-37.92514919,145.03547,287550,900,1000,700,550,400,50,500,200,200,50,356.9556596970666,1083.1923834576742,0.014520549340831754,0.11842105263157894,0.12473715381328437,Frankston Line
FY24-25,19939,Bentleigh,-37.91742457,145.0369951,586000,1750,1800,1650,1450,1100,100,700,500,450,100,33.18143589258685,1245.2978689836318,0.029723699492634023,0.17105263157894737,0.011458534937371324,Frankston Line
FY24-25,19940,McKinnon,-37.91030903,145.038299,369950,1150,1200,1000,800,600,50,600,250,200,50,45.10831222512433,2540.8848212377216,0.01871803492471015,0.14473684210526316,0.015631381257804593,Frankston Line
FY24-25,19941,Ormond,-37.90321167,145.0396134,539450,1650,1700,1450,1250,900,100,800,400,350,50,18.41505704570051,3412.9847527958086,0.027352425779896897,0.19736842105263158,0.0062922342296784905,Frankston Line
FY24-25,19942,Glenhuntly,-37.88971946,145.0422229,641550,1950,2000,1750,1450,1100,100,850,500,450,100,18.53616651784256,1925.5203378163278,0.03255343643662,0.21052631578947367,0.006334606700148304,Unknown
FY24-25,19943,Caulfield,-37.87745946,145.0425248,3205100,9600,9950,8250,8250,5600,250,2350,2500,3600,1200,45.890106750637166,1161.8389536031784,0.16314159382195326,0.6052631578947368,0.015904907059377738,Cranbourne Line
FY24-25,19943,Caulfield,-37.87745946,145.0425248,3205100,9600,9950,8250,8250,5600,250,2350,2500,3600,1200,45.890106750637166,1161.8389536031784,0.16314159382195326,0.6052631578947368,0.015904907059377738,Pakenham Line
FY24-25,19943,Caulfield,-37.87745946,145.0425248,3205100,9600,9950,8250,8250,5600,250,2350,2500,3600,1200,45.890106750637166,1161.8389536031784,0.16314159382195326,0.6052631578947368,0.015904907059377738,Sunbury Line
FY24-25,19943,Caulfield,-37.87745946,145.0425248,3205100,9600,9950,8250,8250,5600,250,2350,2500,3600,1200,45.890106750637166,1161.8389536031784,0.16314159382195326,0.6052631578947368,0.015904907059377738,Frankston Line
FY24-25,19944,Malvern,-37.8662533,145.0292939,703650,2200,2300,1900,1500,1100,50,650,600,800,150,82.0935095628278,858.359309009881,0.035716832732237094,0.15789473684210525,0.028571361544185183,Cranbourne Line
FY24-25,19944,Malvern,-37.8662533,145.0292939,703650,2200,2300,1900,1500,1100,50,650,600,800,150,82.0935095628278,858.359309009881,0.035716832732237094,0.15789473684210525,0.028571361544185183,Pakenham Line
FY24-25,19944,Malvern,-37.8662533,145.0292939,703650,2200,2300,1900,1500,1100,50,650,600,800,150,82.0935095628278,858.359309009881,0.035716832732237094,0.15789473684210525,0.028571361544185183,Sunbury Line
FY24-25,19944,Malvern,-37.8662533,145.0292939,703650,2200,2300,1900,1500,1100,50,650,600,800,150,82.0935095628278,858.359309009881,0.035716832732237094,0.15789473684210525,0.028571361544185183,Frankston Line
FY24-25,19945,Armadale,-37.85645238,145.0193255,469600,1500,1550,1250,950,650,50,650,350,500,50,323.27355473120303,32.391005100064376,0.023794241701815516,0.15789473684210525,0.11295282371271827,Frankston Line
FY24-25,19946,Toorak,-37.85077381,145.0139086,417900,1350,1450,1050,750,550,50,600,300,450,50,582.5726317043335,200.44615240437162,0.021160625140085987,0.14473684210526316,0.20367357649584603,Frankston Line
FY24-25,19947,Hawksburn,-37.84459087,145.0021421,447000,1400,1450,1250,950,700,50,650,300,350,50,174.09697767140528,351.95443885712405,0.022642989587790614,0.15789473684210525,0.06076053854743979,Frankston Line
FY24-25,19948,Sandringham,-37.95033018,145.0045614,710850,2100,2150,2000,1900,1250,150,950,450,450,100,153.38205961922097,1813.2816926007215,0.03608360331723618,0.23684210526315788,0.05351302736663562,Sandringham Line
FY24-25,19949,Hampton,-37.93797681,145.0014706,482700,1500,1550,1350,1100,700,100,750,350,300,100,220.4393772503037,1518.4747927075543,0.024461560405077735,0.18421052631578946,0.07697431541333208,Sandringham Line
FY24-25,19950,Brighton Beach,-37.92648432,144.9891536,332650,1000,1000,950,850,650,50,450,250,200,50,106.7357335165009,1710.9501470976936,0.01681795953297879,0.10526315789473684,0.03719291598018228,Sandringham Line
FY24-25,19951,Middle Brighton,-37.91513441,144.9962991,512250,1550,1550,1450,1250,850,50,550,400,450,100,34.74683601798888,0,0.025966848014344804,0.13157894736842105,0.012006220179606071,Sandringham Line
FY24-25,19952,North Brighton,-37.90488721,145.002605,502000,1600,1650,1400,1050,700,50,750,350,400,100,70.30506662763221,1519.7586472949572,0.025444709334311387,0.18421052631578946,0.024446948801548584,Sandringham Line
FY24-25,19953,Gardenvale,-37.89669508,145.0041684,380050,1200,1250,1000,800,500,50,600,250,350,50,27.129786934876815,1526.2486215300335,0.019232532550889418,0.14473684210526316,0.009341249540788231,Sandringham Line
FY24-25,19954,Elsternwick,-37.88475311,145.0008979,763550,2400,2500,2150,1600,1100,100,1150,500,600,150,63.88272866992609,1554.255451040336,0.03876816023799336,0.2894736842105263,0.022199970752293397,Sandringham Line
FY24-25,19955,Ripponlea,-37.87590643,144.9952366,465900,1500,1550,1300,900,650,50,800,300,300,50,29.58521719191241,267.89783040104817,0.02360576237341321,0.19736842105263158,0.010200328886249306,Sandringham Line
FY24-25,19956,Balaclava,-37.86948773,144.9935121,752350,2400,2450,2200,1500,1100,100,1100,500,600,150,66.04973252454634,299.1462759474708,0.038197628216883675,0.27631578947368424,0.02295813859180121,Sandringham Line
FY24-25,19957,Windsor,-37.85605308,144.9920352,586800,1900,1950,1550,1150,750,100,750,350,650,200,47.44643441212385,1655.6876114377528,0.029764451779856146,0.18421052631578946,0.01644941812619464,Sandringham Line
FY24-25,19958,Prahran,-37.84951848,144.9898599,879500,2800,2900,2450,1700,1150,100,800,600,1200,250,85.45378355287018,592.1687772666131,0.044674694867249426,0.19736842105263158,0.029747017815286363,Sandringham Line
FY24-25,19959,South Yarra,-37.83844935,144.9923422,3199050,10350,10950,8150,5900,4100,300,2600,2500,4600,950,69.15148847650626,3539.0143745665864,0.16283340464983598,0.6710526315789473,0.024043347371547504,Pakenham Line
FY24-25,19959,South Yarra,-37.83844935,144.9923422,3199050,10350,10950,8150,5900,4100,300,2600,2500,4600,950,69.15148847650626,3539.0143745665864,0.16283340464983598,0.6710526315789473,0.024043347371547504,Frankston Line
FY24-25,19959,South Yarra,-37.83844935,144.9923422,3199050,10350,10950,8150,5900,4100,300,2600,2500,4600,950,69.15148847650626,3539.0143745665864,0.16283340464983598,0.6710526315789473,0.024043347371547504,Sandringham Line
FY24-25,19960,Upfield,-37.66607779,144.9467399,264250,850,850,750,500,400,50,250,250,300,50,500.34955166336476,213.0467057537977,0.0133336389754875,0.05263157894736842,0.17490625574584961,Upfield Line
FY24-25,19961,Gowrie,-37.700678,144.9588743,232350,700,750,650,500,350,50,300,200,150,50,394.84895059850004,2073.346975564349,0.011708641522505451,0.06578947368421052,0.13799484804088208,Upfield Line
FY24-25,19962,Fawkner,-37.71462129,144.960545,146600,450,500,400,300,200,50,250,100,100,50,16.33964767063392,3381.380452984839,0.007340505735884426,0.05263157894736842,0.005566112474687776,Upfield Line
FY24-25,19963,Merlynston,-37.72093389,144.9613135,284100,900,950,800,600,400,100,500,200,150,50,12.065050532232908,3809.19957913378,0.01434480510218636,0.11842105263157894,0.004070562722767417,Upfield Line
FY24-25,19964,Batman,-37.73352285,144.9628406,228750,700,750,650,500,350,50,350,150,150,50,11.047860703606391,7696.015980429861,0.01152525623000591,0.07894736842105263,0.0037146793619257552,Upfield Line
FY24-25,19965,Coburg,-37.74234502,144.9633363,511300,1550,1600,1400,1150,850,100,650,400,350,50,12.890164339341862,5215.452023593629,0.02591845467326854,0.15789473684210525,0.004359244605427699,Upfield Line
FY24-25,19966,Moreland,-37.75448484,144.961823,273050,850,900,750,600,450,50,400,200,200,50,20.019822195980506,2511.4047803637745,0.013781914134930823,0.09210526315789473,0.0068536920804853265,Upfield Line
FY24-25,19967,Anstey,-37.76124203,144.960684,365100,1100,1150,1000,850,600,100,550,250,200,50,10.014471002710915,2708.847848153252,0.018470974183426046,0.13157894736842105,0.0033531281652229472,Upfield Line
FY24-25,19968,Brunswick,-37.76772055,144.9595865,350600,1050,1100,900,850,600,50,300,300,400,100,17.70971331892419,3887.3584123418727,0.017732338977525113,0.06578947368421052,0.006045456205587663,Upfield Line
FY24-25,19969,Jewell,-37.77498702,144.9587169,395350,1200,1250,1050,950,700,50,350,300,400,100,18.471927170760175,6987.380648116663,0.02001192004401247,0.07894736842105263,0.006312131333117922,Upfield Line
FY24-25,19970,Royal Park,-37.78119293,144.9523013,291800,900,850,1050,650,500,50,150,300,400,50,26.867061502022583,7672.322943707353,0.014737045866699269,0.02631578947368421,0.009249330011717639,Upfield Line
FY24-25,19971,Flemington Bridge,-37.78813995,144.9393233,273600,850,900,700,550,400,50,250,250,300,50,19.140837562433514,5797.592439574813,0.01380993133239603,0.05263157894736842,0.006546162456504259,Upfield Line
FY24-25,19972,Macaulay,-37.79426673,144.9361663,303550,950,1000,800,600,550,50,200,350,350,50,12.394287535909323,2723.752319514405,0.015335595085274161,0.039473684210526314,0.004185752599901768,Upfield Line
FY24-25,19973,North Melbourne,-37.80630984,144.9415102,1394050,3950,3900,4150,4100,3050,150,600,800,1850,450,24.382379028550666,5355.077439376714,0.07088605660492694,0.14473684210526316,0.008380016217578008,Craigieburn Line
FY24-25,19973,North Melbourne,-37.80630984,144.9415102,1394050,3950,3900,4150,4100,3050,150,600,800,1850,450,24.382379028550666,5355.077439376714,0.07088605660492694,0.14473684210526316,0.008380016217578008,Upfield Line
FY24-25,19973,North Melbourne,-37.80630984,144.9415102,1394050,3950,3900,4150,4100,3050,150,600,800,1850,450,24.382379028550666,5355.077439376714,0.07088605660492694,0.14473684210526316,0.008380016217578008,Flemington Line
FY24-25,19973,North Melbourne,-37.80630984,144.9415102,1394050,3950,3900,4150,4100,3050,150,600,800,1850,450,24.382379028550666,5355.077439376714,0.07088605660492694,0.14473684210526316,0.008380016217578008,Werribee Line
FY24-25,19973,North Melbourne,-37.80630984,144.9415102,1394050,3950,3900,4150,4100,3050,150,600,800,1850,450,24.382379028550666,5355.077439376714,0.07088605660492694,0.14473684210526316,0.008380016217578008,Williamstown Line
FY24-25,19974,Clifton Hill,-37.78865745,144.9954167,719300,2100,2150,1950,1950,1400,100,800,500,600,150,37.444573994230836,7048.1148179074025,0.036514049351019824,0.19736842105263158,0.012950075525615121,Mernda Line
FY24-25,19974,Clifton Hill,-37.78865745,144.9954167,719300,2100,2150,1950,1950,1400,100,800,500,600,150,37.444573994230836,7048.1148179074025,0.036514049351019824,0.19736842105263158,0.012950075525615121,Hurstbridge Line
FY24-25,19975,Victoria Park,-37.79915782,144.9944514,659700,2100,2200,1800,1300,950,50,600,400,950,200,55.884478457497686,4894.524205574672,0.03347800395297186,0.14473684210526316,0.01940162959084566,Mernda Line
FY24-25,19975,Victoria Park,-37.79915782,144.9944514,659700,2100,2200,1800,1300,950,50,600,400,950,200,55.884478457497686,4894.524205574672,0.03347800395297186,0.14473684210526316,0.01940162959084566,Hurstbridge Line
FY24-25,19976,Collingwood,-37.80452593,144.9937497,487500,1600,1650,1350,850,550,50,300,300,950,150,67.13250973880254,5106.441177973502,0.024706074128410457,0.06578947368421052,0.023336968956800618,Mernda Line
FY24-25,19976,Collingwood,-37.80452593,144.9937497,487500,1600,1650,1350,850,550,50,300,300,950,150,67.13250973880254,5106.441177973502,0.024706074128410457,0.06578947368421052,0.023336968956800618,Hurstbridge Line
FY24-25,19977,North Richmond,-37.81039836,144.9925003,608300,1950,2000,1650,1150,850,50,350,450,1000,150,73.22838296085071,4493.3685529430695,0.03085966949895063,0.07894736842105263,0.025469727060031457,Mernda Line
FY24-25,19977,North Richmond,-37.81039836,144.9925003,608300,1950,2000,1650,1150,850,50,350,450,1000,150,73.22838296085071,4493.3685529430695,0.03085966949895063,0.07894736842105263,0.025469727060031457,Hurstbridge Line
FY24-25,19978,West Richmond,-37.81494896,144.9914228,407750,1350,1400,1150,750,500,50,300,300,650,150,24.387344101871705,7097.775785457134,0.020643580495955334,0.06578947368421052,0.008381753343658696,Mernda Line
FY24-25,19978,West Richmond,-37.81494896,144.9914228,407750,1350,1400,1150,750,500,50,300,300,650,150,24.387344101871705,7097.775785457134,0.020643580495955334,0.06578947368421052,0.008381753343658696,Hurstbridge Line
FY24-25,19979,Jolimont,-37.81652702,144.9840983,1060400,2500,2350,2950,4400,3200,50,150,350,1100,750,29.121536288829056,10333.762581368183,0.05388980581535139,0.02631578947368421,0.010038101233648594,Mernda Line
FY24-25,19979,Jolimont,-37.81652702,144.9840983,1060400,2500,2350,2950,4400,3200,50,150,350,1100,750,29.121536288829056,10333.762581368183,0.05388980581535139,0.02631578947368421,0.010038101233648594,Hurstbridge Line
FY24-25,19983,Macleod,-37.7260123,145.0691433,314850,1000,1000,1100,550,400,100,500,200,200,50,26.46066694410689,2019.3157756295204,0.01591122114228661,0.11842105263157894,0.009107145085139986,Hurstbridge Line
FY24-25,19984,Watsonia,-37.71095798,145.0837934,315600,1050,1000,1100,550,350,100,600,150,150,50,94.93669255116389,2060.6571780103873,0.01594942641155735,0.14473684210526316,0.03306479531353889,Hurstbridge Line
FY24-25,19985,Greensborough,-37.70395408,145.1082474,378250,1200,1150,1350,800,550,150,500,250,200,50,35.17868091657879,3285.294909442278,0.019140839904639648,0.11842105263157894,0.012157309395745816,Hurstbridge Line
FY24-25,19986,Montmorency,-37.71529624,145.1215157,175700,550,550,600,350,200,50,300,100,50,50,84.04789937973516,1261.3824849905577,0.008822870183589054,0.06578947368421052,0.0292551422868366,Hurstbridge Line
